anime_id,anime_url,image_url,name,english_name,score,genres,synopsis,type,episodes,premiered,producers,studios,source,duration,rating,rank,popularity,favorites,scored_by,members
37924,https://myanimelist.net/anime/37924/Ani_ni_Tsukeru_Kusuri_wa_Nai_2,https://cdn.myanimelist.net/images/anime/1797/129201.jpg,Ani ni Tsukeru Kusuri wa Nai! 2,,7.72,Comedy,"As always, Shi Miao is tired of her brother's ridiculous antics, and Shi Fen can only hope to escape the clutches of his violent sister. With their friends and classmates in tow, the two continue their dysfunctional relationship as reluctant but devoted siblings.

[Written by MAL Rewrite]",TV,24,summer 2018,Tencent Penguin Pictures,"Fanworks, Imagineer",Web manga,3 min per ep,PG-13 - Teens 13 or older,1246,3195,93,27272,53405
18619,https://myanimelist.net/anime/18619/Girls___Panzer__Kore_ga_Hontou_no_Anzio-sen_desu,https://cdn.myanimelist.net/images/anime/1959/92804.jpg,Girls & Panzer: Kore ga Hontou no Anzio-sen desu!,Girls und Panzer: This is the Real Anzio Battle!,7.72,Action,"After a brilliant victory over Saunders University High School, girls from Ooarai Girls Academy now have to face Italian-themed Anzio Girls High School in the second round of the 63rd National High School Sensha-Dou Tournament. The high-spirited girls from Anzio, led by the charismatic Chiyomi Anzai, advance toward the battle equipped with baffling tactics and a secret weapon.

Ooarai will soon find out that what seemed to be a mere formality might take an unexpected and possibly disastrous turn. Whether they will win the match, or lose and doom their school to a closure, is still on a knife-edge.

[Written by MAL Rewrite]",OVA,1,,,Actas,Original,37 min,PG-13 - Teens 13 or older,1251,3277,75,28993,51033
25015,https://myanimelist.net/anime/25015/Kyoukai_no_Kanata_Movie_1__Ill_Be_Here_-_Kako-hen,https://cdn.myanimelist.net/images/anime/6/73298.jpg,Kyoukai no Kanata Movie 1: I'll Be Here - Kako-hen,Beyond the Boundary: I'll Be Here - Past,7.72,"Action, Supernatural","The first part of a two-part movie. The story is a recap of the TV series.

Mirai Kuriyama is the sole survivor of a clan of Spirit World warriors with the power to employ their blood as weapons. As such, Mirai is tasked with hunting down and killing ""youmu""—creatures said to be the manifestation of negative human emotions. One day, while deep in thought on the school roof, Mirai comes across Akihito Kanbara, a rare half-breed of youmu in human form. In a panicked state, she plunges her blood saber into him only to realize that he's an immortal being. From then on, the two form an impromptu friendship that revolves around Mirai constantly trying to kill Akihito, in an effort to boost her own wavering confidence as a Spirit World warrior. Eventually, Akihito also manages to convince her to join the Literary Club, which houses two other powerful Spirit World warriors, Hiroomi and Mitsuki Nase.

As the group's bond strengthens, however, so does the tenacity of the youmu around them. Their misadventures will soon turn into a fight for survival as the inevitable release of the most powerful youmu, Beyond the Boundary, approaches.

[Written by MAL Rewrite]",Movie,1,,Shochiku,Kyoto Animation,Light novel,1 hr 22 min,PG-13 - Teens 13 or older,1235,1470,262,77968,171448
38145,https://myanimelist.net/anime/38145/Doukyonin_wa_Hiza_Tokidoki_Atama_no_Ue,https://cdn.myanimelist.net/images/anime/1251/99191.jpg,"Doukyonin wa Hiza, Tokidoki, Atama no Ue.",My Roommate is a Cat,7.72,Slice of Life,"Subaru Mikazuki is a 23-year-old mystery novel author, major introvert, and an awkwardly shy person. He would much rather stay home to read a book than go outside and interact with others. Further exacerbating this life of solitude, his parents tragically died in an accident many years ago, leaving him alone in the world.

One day, while giving offerings at his parents' grave, Subaru runs into a small grey and white cat named Haru, which he ends up taking home with him. Subaru, however, has never taken care of anyone else in his life—can he even take care of a cat? Haru is grateful toward Subaru, as he gives her all the food she wants—a luxury for a cat who is used to a rough life on the streets. But she notices that Subaru can't even seem to take care of himself! Will she be okay with this dunce?

Doukyonin wa Hiza, Tokidoki, Atama no Ue. tells the story of an unlikely friendship between a human and a cat who try to foster an understanding with each other.

[Written by MAL Rewrite]",TV,12,winter 2019,"AT-X, NBCUniversal Entertainment Japan, Tokyo MX, Avex Pictures, Q-Tec, BS11, ABC Animation, GYAO!, BookLive",Zero-G,Web manga,23 min per ep,PG-13 - Teens 13 or older,1250,1259,1290,94164,203590
15809,https://myanimelist.net/anime/15809/Hataraku_Maou-sama,https://cdn.myanimelist.net/images/anime/3/50177.jpg,Hataraku Maou-sama!,The Devil is a Part-Timer!,7.72,"Comedy, Supernatural","Striking fear into the hearts of mortals, the Demon Lord Satan begins to conquer the land of Ente Isla with his vast demon armies. However, while embarking on this brutal quest to take over the continent, his efforts are foiled by the hero Emilia, forcing Satan to make his swift retreat through a dimensional portal only to land in the human world. Along with his loyal general Alsiel, the demon finds himself stranded in modern-day Tokyo and vows to return and complete his subjugation of Ente Isla—that is, if they can find a way back!

Powerless in a world without magic, Satan assumes the guise of a human named Sadao Maou and begins working at MgRonald's—a local fast-food restaurant—to make ends meet. He soon realizes that his goal of conquering Ente Isla is just not enough as he grows determined to climb the corporate ladder and become the ruler of Earth, one satisfied customer at a time!

Whether it's part-time work, household chores, or simply trying to pay the rent on time, Hataraku Maou-sama! presents a hilarious view of the most mundane aspects of everyday life, all through the eyes of a hapless demon lord.

[Written by MAL Rewrite]",TV,13,spring 2013,"Sotsu, Lantis, Pony Canyon, Magic Capsule, KlockWorx, ASCII Media Works, Showgate, Infinite",White Fox,Light novel,24 min per ep,PG-13 - Teens 13 or older,1252,74,10682,979538,1609562
7724,https://myanimelist.net/anime/7724/Shiki,https://cdn.myanimelist.net/images/anime/1531/119165.jpg,Shiki,Shiki,7.72,"Horror, Mystery, Supernatural, Suspense","Life is idyllic and unassuming in the small town of Sotoba, a simple place where everyone knows everyone. However, tragedy strikes when Megumi Shimizu, a young girl with high aspirations, unexpectedly passes away from an unnamed illness. Over the torrid summer months, as more unexplained deaths crop up around the village, the town's doctor—Toshio Ozaki—begins to suspect that something more sinister than a mere disease is at play.

Toshio teams up with Natsuno Yuuki, an apathetic and aloof teenager, and siblings Kaori and Akira Tanaka, two of Megumi's friends, to unravel the dark mystery behind the deaths in Sotoba. With their combined efforts, the investigation leads them toward an eerie secret pertaining to the new family in the Kanemasa mansion.

[Written by MAL Rewrite]",TV,22,summer 2010,"Aniplex, Dentsu, Fuji TV, DAX Production, Shueisha",Daume,Manga,22 min per ep,R - 17+ (violence & profanity),1239,370,8622,266962,620958
39014,https://myanimelist.net/anime/39014/Free_Movie_3__Road_to_the_World_-_Yume,https://cdn.myanimelist.net/images/anime/1643/102220.jpg,Free! Movie 3: Road to the World - Yume,Free! -Road to the World- the Dream,7.72,Sports,Recap of the Free!: Dive to the Future TV series featuring new scenes.,Movie,1,,,"Kyoto Animation, Animation Do",Original,1 hr 39 min,PG-13 - Teens 13 or older,1250,4298,42,7969,30058
4080,https://myanimelist.net/anime/4080/Kyou_kara_Maou_3rd_Series,https://cdn.myanimelist.net/images/anime/7/22639.jpg,Kyou kara Maou! 3rd Series,,7.72,"Adventure, Comedy, Fantasy","At the end of season 2. Yuuri defeats Shinou, but since Shinou had been defeated, Yuuri and Murata could no longer go to the Shin Makoku. However, because Yuuri had fought and defeated him, his powers had surpassed that of Shinou's, resulting in him being able to rely on his own power to return to Shin Makoku.

After the ceremony at the age of 16, Yuuri slowly begins to discover that much has happened while he was away. The ten officials of the noble family have decided to make Wolfram the next Maou, but now that Yuuri has returned and taken back his role as Maou, complications arise when one noble disagrees with Yuuri returning to the throne.

In addition, an ancient secret society that threatens the peace of both humans and Mazoku has risen, and a fight for the throne that now leaves the nobles wondering who is the legitimate Maou.",TV,39,spring 2008,"NHK, Sogo Vision",Studio Deen,Light novel,24 min per ep,PG-13 - Teens 13 or older,1233,3930,123,14494,36310
6984,https://myanimelist.net/anime/6984/Hidamari_Sketch_x_365_Specials,https://cdn.myanimelist.net/images/anime/13/17727.jpg,Hidamari Sketch x 365 Specials,,7.72,Slice of Life,Special episodes of Hidamari Sketch x 365.,Special,3,,Lantis,Shaft,4-koma manga,24 min per ep,PG-13 - Teens 13 or older,1253,5294,10,9530,18570
43691,https://myanimelist.net/anime/43691/Kageki_Shoujo,https://cdn.myanimelist.net/images/anime/1944/114427.jpg,Kageki Shoujo!!,Kageki Shojo!!,7.72,Drama,"After being forced to graduate from JPX48 following a controversial incident with a male fan, Ai Narata swears to never interact with another man ever again. Using her talents and strong desire to get away from men, Ai auditions for the exclusive all-female Kouka School of Musical and Theatrical Arts. The school is renowned for producing the best actresses that go on to perform in the famous all-female Kouka Theatre Troupe. Coming from the idol industry, Ai is the perfect candidate for the school's hundredth generation class, but her aloof demeanor alienates her from her classmates.

The eccentric Sarasa Watanabe is the only person who wishes to become Ai's friend. She enters Kouka with the goal of becoming a top ""otokoyaku"" performer—an actress that plays traditionally male roles. After seeing a Kouka performance of The Rose of Versailles when she was younger, Sarasa dreams of performing as Lady Oscar one day. Unfortunately, Sarasa's inability to read a room causes friction between her and her classmates, including Ai, who reluctantly becomes her roommate and partner in many of their classes.

Succeeding at Kouka will involve more than just raw talent for these young girls as jealousy, deceit, and the harsh realities of show business put their mental fortitude to the test. Will Sarasa and Ai be able to rise to the top and stand on the silver bridge?

[Written by MAL Rewrite]",TV,13,summer 2021,"Hakusensha, King Records",PINE JAM,Manga,24 min per ep,PG-13 - Teens 13 or older,1230,2397,511,28047,88092
23249,https://myanimelist.net/anime/23249/Uchuu_Senkan_Yamato_2199__Hoshimeguru_Hakobune,https://cdn.myanimelist.net/images/anime/2/67623.jpg,Uchuu Senkan Yamato 2199: Hoshimeguru Hakobune,Space Battleship Yamato 2199: Odyssey of the Celestial Ark,7.72,"Action, Award Winning, Drama, Sci-Fi","2199 AD. Yamato tried to leave behind the Large Magellanic Cloud galaxy, after receiving a ""Cosmo Reverse System"" at its destination, Iscandar. However, suddenly, it encounters a mysterious group at the edge of the Large Magellanic Cloud. The crew finds out that the group is called the ""Gatlantis,"" and that its leader is the Gutaba expeditionary force commander who calls himself ""Goran Dagaamu of Thunder."" The commander demands that Yamato be handed over to him. Yamato, wanting to hurry to Earth, escapes the fray. However, Yamato is attacked by a devastating beam weapon called the ""Flame Direct Attack Cannon"" that can transcend space.

Yamato was able to retreat, but ends up getting lost, and finds itself in a strangely colored irregular dimension. The crew decides to turn off the engine on the ship, and explore a mysterious planet. In order to collect information, Kodai, Kiryū, Sawamura, Niimi, and Aihara land on the planet. What they saw when they arrived was a ship that was not supposed to be there.

Dagaamu chases after the traces of Yamato's warp, and also reaches the strangely colored space. The planet on which Yamato landed was in fact what Dagaamu had been looking for all along.

(Source: ANN)",Movie,1,,"Production I.G, Bandai Visual, OLM, AIC, Lantis, Shochiku, Bandai, Tohokushinsha Film Corporation, Bandai Namco Games, Voyager Entertainment",Xebec,Original,1 hr 51 min,PG-13 - Teens 13 or older,1243,5709,20,6068,15219
